timestamp,ax_g,ay_g,az_g,temp_C
1765930222.215505838,-0.248,-0.089,0.832,20.99
1765930222.216439962,-0.089,-0.058,0.949,20.87
1765930222.216882944,-0.072,-0.010,1.022,20.87
1765930222.217312098,-0.154,-0.174,1.375,20.95
1765930222.217680931,-0.106,0.074,1.058,20.99
1765930222.317655087,-0.012,-0.047,1.049,20.99
1765930222.418949127,-0.081,-0.056,0.981,20.97
1765930222.520587921,0.405,-0.702,1.268,20.83
1765930222.621498823,-0.069,-0.113,0.990,20.83
1765930222.722444057,-0.088,-0.044,0.996,20.87
1765930222.823127985,-0.065,-0.054,1.001,20.95
1765930222.923376799,-0.440,0.187,0.584,21.03
1765930223.025279999,-0.050,-0.031,1.001,21.03
1765930223.126693010,-0.082,-0.071,0.967,21.11
1765930223.228037119,-0.069,-0.045,1.000,20.95
1765930223.328541994,0.041,0.401,1.353,20.95
1765930223.428785801,-0.017,-0.046,1.024,21.01
1765930223.529886961,-0.039,-0.035,1.036,20.91
1765930223.631475925,0.021,-0.155,1.327,20.91
1765930223.732429981,-0.180,-0.156,1.138,20.89
1765930223.834075928,-0.062,-0.070,0.979,20.91
1765930223.934313059,-0.082,-0.027,1.001,20.77
1765930224.035132885,-0.044,-0.009,1.079,20.77
1765930224.136904001,-0.178,0.039,0.941,20.73
1765930224.237173080,-0.048,-0.002,1.045,20.79
1765930224.338970900,-0.078,-0.038,0.995,20.79
1765930224.439798117,-0.170,0.327,1.832,20.77
1765930224.540421009,0.020,-0.106,1.031,20.87
1765930224.641153097,-0.076,-0.066,0.984,20.87
1765930224.742887020,-0.051,-0.076,1.000,20.89
1765930224.843240023,-0.376,-0.149,0.943,20.89
1765930224.944291115,-0.060,-0.056,0.973,20.79
1765930225.046012878,-0.084,-0.043,0.982,20.79
1765930225.147449017,-0.139,-0.109,0.948,20.85
1765930225.248450994,-0.090,0.362,1.300,20.93
1765930225.349272013,-0.031,-0.044,1.009,20.93
1765930225.450072050,-0.035,-0.042,1.024,20.75
1765930225.550626040,-0.018,-0.002,1.036,20.77
1765930225.651763916,-0.107,-0.158,1.165,20.77
1765930225.752380848,-0.081,-0.044,0.987,20.67
1765930225.853333950,-0.098,-0.020,1.008,20.65
1765930225.954035044,-0.016,-0.018,1.109,20.65
1765930226.055558920,-0.166,0.030,0.947,20.75
1765930226.156440973,-0.021,-0.027,1.052,20.93
1765930226.257256031,-0.067,-0.044,0.997,20.91
1765930226.358565807,-0.122,0.345,1.756,20.91
1765930226.459663153,-0.020,-0.099,1.027,21.01
1765930226.560929060,-0.093,-0.060,0.992,21.17
1765930226.662254095,-0.063,-0.065,0.972,21.17
1765930226.762545824,-0.352,-0.007,0.822,21.05
1765930226.863157034,-0.052,-0.029,0.974,20.97
1765930226.964560986,-0.068,-0.057,0.990,20.97
1765930227.066744089,-0.083,-0.120,1.044,20.83
1765930227.166816950,-0.011,0.259,1.316,20.87
1765930227.267852068,-0.040,-0.054,1.001,20.99
1765930227.367447138,-0.040,-0.043,1.026,20.99
1765930227.468645811,-0.129,-0.076,1.024,20.99
1765930227.570857048,-0.225,-0.133,0.989,20.95
1765930227.671075106,-0.079,-0.048,0.973,20.95
1765930227.773046970,-0.096,-0.023,1.007,21.05
1765930227.872854948,-0.012,-0.018,1.045,20.91
1765930227.975205898,-0.135,0.165,0.996,20.91
1765930228.076031923,-0.019,-0.020,1.053,20.91
1765930228.176314831,-0.100,0.107,0.922,20.85
1765930228.278234959,0.479,-0.955,1.159,20.85
1765930228.378888845,-0.090,-0.186,1.025,20.71
1765930228.480098963,-0.097,-0.063,0.981,20.73
1765930228.580046177,-0.090,-0.129,0.973,20.83
1765930228.681000948,-0.144,0.256,0.491,20.83
1765930228.783870935,-0.077,0.062,1.011,20.93
1765930228.883337021,-0.055,-0.067,0.987,20.85
1765930228.984613180,-0.061,0.008,0.853,20.85
1765930229.085908890,-0.149,-0.111,0.858,20.89
1765930229.186430931,-0.123,-0.102,0.970,20.93
1765930229.287834167,-0.052,-0.040,1.017,20.93
1765930229.389424801,-0.115,0.015,1.012,20.95
1765930229.489603043,-0.014,-0.101,0.975,20.85
1765930229.590541124,-0.074,0.002,0.989,20.77
1765930229.691709995,-0.148,0.038,1.036,20.77
1765930229.792145014,-0.020,-0.010,1.041,20.81
1765930229.894212008,-0.036,-0.016,1.052,20.73
1765930229.994698048,-0.073,0.025,0.875,20.73
1765930230.096158981,-0.048,-0.080,1.042,20.79
1765930230.196712017,0.044,-0.341,1.022,20.91
1765930230.297641039,-0.097,-0.065,0.936,20.91
1765930230.399215221,-0.093,0.048,0.981,20.87
1765930230.499615908,-0.111,-0.102,0.941,20.73
1765930230.600347996,0.357,-0.021,1.375,20.69
1765930230.702454090,-0.021,-0.010,1.046,20.69
1765930230.803070068,-0.099,-0.068,1.016,20.67
1765930230.903594017,-0.151,-0.142,1.139,20.67
1765930231.004675150,-0.076,-0.199,0.695,20.67
1765930231.106316090,-0.140,-0.135,0.960,20.89
1765930231.206433058,-0.044,-0.047,0.933,21.01
1765930231.307199001,-0.047,-0.010,1.052,21.01
1765930231.408521891,0.031,-0.087,0.999,21.03
1765930231.509522915,-0.084,0.033,1.003,20.95
1765930231.610426188,-0.187,-0.000,0.975,20.95
1765930231.711536884,-0.045,0.016,1.064,20.85
1765930231.812541008,-0.031,0.038,1.032,20.81
1765930231.913020849,-0.036,-0.032,0.908,20.83
1765930232.014622927,-0.018,-0.053,1.059,20.83
1765930232.115512133,0.063,-0.543,0.940,20.85
1765930232.216812134,-0.154,-0.125,0.945,20.77
1765930232.316751003,-0.156,-0.009,1.110,20.77
1765930232.418064833,-0.069,-0.068,1.012,20.83
1765930232.519844055,0.212,0.096,1.007,20.93
1765930232.621167183,-0.032,0.070,1.042,20.93
1765930232.721364975,0.001,0.005,1.062,20.91
1765930232.823247910,-0.158,0.043,0.994,20.85
1765930232.923940182,-0.193,-0.187,0.538,20.91
1765930233.025124073,-0.145,-0.128,0.977,20.91
1765930233.126128197,-0.116,-0.063,1.020,21.01
1765930233.226381063,-0.081,-0.016,1.088,20.95
1765930233.327255011,0.011,-0.067,0.965,20.95
1765930233.429447889,-0.080,0.017,0.998,20.93
1765930233.530203819,-0.166,-0.033,1.001,20.81
1765930233.631266117,-0.035,0.011,0.966,20.81
1765930233.732100010,-0.024,0.015,1.095,20.93
1765930233.833107948,-0.182,-0.122,0.862,20.89
1765930233.933762074,-0.030,-0.052,1.108,20.95
1765930234.035256147,0.052,-0.483,0.948,20.95
1765930234.135962963,-0.150,-0.163,0.943,20.93
1765930234.237286806,-0.104,0.020,1.055,20.91
1765930234.337245941,-0.092,-0.086,0.971,20.91
1765930234.439223051,0.136,0.164,0.983,20.91
1765930234.540161133,-0.052,0.074,1.026,20.83
1765930234.641515970,-0.053,0.011,1.047,20.83
1765930234.741344929,-0.126,0.063,0.942,20.69
1765930234.842813969,-0.102,-0.167,0.799,20.73
1765930234.943938017,-0.136,-0.131,0.980,20.73
1765930235.044903994,-0.069,-0.073,1.047,20.83
1765930235.146014929,-0.057,-0.017,1.128,20.79
1765930235.246760845,-0.078,-0.106,0.896,20.67
1765930235.347501993,-0.069,-0.005,1.002,20.67
1765930235.449819803,-0.079,-0.041,1.003,20.71
1765930235.550198078,-0.066,0.019,0.936,20.85
1765930235.649989843,-0.035,0.085,1.052,20.85
1765930235.751265049,-0.146,-0.178,0.996,20.93
1765930235.853187084,-0.049,-0.003,1.013,20.79
1765930235.952719212,0.208,-0.888,0.944,20.79
1765930236.054046869,-0.130,-0.123,0.982,20.81
1765930236.155440092,-0.103,-0.031,1.133,20.79
1765930236.257017136,-0.062,-0.058,0.929,20.75
1765930236.358173847,-0.123,0.271,0.371,20.75
1765930236.458635092,-0.090,0.029,0.981,20.95
1765930236.559583902,-0.018,-0.096,1.068,20.73
1765930236.660731792,-0.084,-0.120,1.036,20.73
1765930236.762413979,-0.044,0.272,1.196,20.85
1765930236.862252951,-0.049,-0.057,0.981,20.85
1765930236.964061975,-0.076,-0.064,1.113,20.85
1765930237.065063953,-0.092,0.001,0.912,20.85
1765930237.166711092,-0.109,-0.170,1.085,20.85
1765930237.268320084,-0.066,-0.052,0.997,20.85
1765930237.367396116,-0.167,-0.068,0.960,20.85
1765930237.468800068,0.000,-0.006,1.073,20.77
1765930237.569043875,-0.162,-0.027,0.921,20.75
1765930237.671428204,0.019,0.027,1.060,20.75
1765930237.771744013,-0.049,-0.053,1.042,20.83
1765930237.873080015,-0.264,0.805,1.517,20.83
1765930237.973559141,-0.007,-0.032,1.059,20.83
1765930238.074547052,-0.111,-0.108,0.961,20.71
1765930238.176372051,-0.049,-0.083,1.000,20.83
1765930238.276506186,-0.244,-0.373,1.009,20.83
1765930238.378098011,-0.051,-0.085,0.984,20.93
1765930238.478784084,-0.065,-0.085,1.183,20.83
1765930238.579023838,-0.130,-0.133,1.016,20.85
1765930238.681303024,-0.285,0.259,0.983,20.85
1765930238.781677961,-0.065,-0.040,0.963,20.79
1765930238.883727789,-0.094,-0.042,1.051,20.71
1765930238.983656883,-0.009,-0.007,0.995,20.71
1765930239.085178137,0.062,-0.009,1.154,20.77
1765930239.185159922,-0.047,-0.060,1.035,20.77
1765930239.286884069,-0.119,-0.082,0.948,20.77
1765930239.388262987,-0.235,0.225,0.756,20.77
1765930239.489232779,-0.106,-0.134,0.986,20.77
1765930239.589463949,-0.094,0.057,0.946,20.85
1765930239.691577196,-0.065,-0.069,1.033,20.85
1765930239.792086124,-0.148,0.928,0.665,20.89
1765930239.892218113,0.009,0.014,1.069,20.93
1765930239.993854046,-0.090,-0.102,0.965,20.93
1765930240.094454050,-0.028,-0.014,1.054,20.95
1765930240.195466042,-0.101,-0.401,1.242,20.67
1765930240.296806812,-0.044,-0.095,0.997,20.67
1765930240.397927999,-0.042,0.016,0.886,20.77
1765930240.500138998,-0.085,-0.060,0.981,20.87
1765930240.599946022,-0.257,-0.027,0.867,20.93
1765930240.700720072,-0.069,-0.039,0.974,20.93
1765930240.801856041,-0.082,0.075,1.056,20.89
1765930240.902621031,0.007,-0.051,1.230,20.87
1765930241.002743006,0.051,0.035,1.041,20.87
1765930241.104408979,-0.043,-0.033,1.054,20.85
1765930241.205957174,-0.054,-0.068,0.959,20.91
1765930241.306864977,-0.112,0.064,0.847,20.91
1765930241.408332109,-0.089,-0.173,0.995,20.91
1765930241.508199930,-0.174,-0.045,0.997,20.83
1765930241.609626770,-0.063,-0.070,1.026,20.83
1765930241.710839033,-0.086,-0.624,0.696,20.87
1765930241.812417030,-0.103,-0.050,0.957,20.93
1765930241.912974119,-0.049,0.008,0.988,20.99
1765930242.013810873,-0.073,-0.053,1.056,20.99
1765930242.114847898,-0.042,0.438,1.171,20.87
1765930242.215952873,-0.084,-0.004,1.011,20.85
1765930242.316544056,-0.046,-0.058,1.053,20.85
1765930242.417793036,-0.114,-0.046,0.943,20.91
1765930242.518712044,0.043,-0.134,1.049,20.87
1765930242.619151831,-0.066,-0.080,1.000,20.87
1765930242.720042944,-0.123,-0.030,0.988,20.91
1765930242.821455956,-0.230,0.070,0.970,21.09
1765930242.922510147,-0.187,-0.015,0.997,20.91
1765930243.023131847,-0.065,-0.011,1.022,20.91
1765930243.124125957,-0.067,-0.020,0.964,20.85
1765930243.226220131,0.089,-0.033,1.135,20.85
1765930243.327029943,-0.055,0.003,1.008,20.85
1765930243.427962065,-0.026,-0.151,1.031,20.73
1765930243.529011965,-0.022,-0.032,1.036,20.75
1765930243.629568100,0.080,-0.510,1.281,20.75
1765930243.731519938,-0.108,-0.077,0.994,20.83
1765930243.831278086,-0.078,-0.110,1.012,20.79
1765930243.931916952,-0.068,-0.057,0.990,20.79
1765930244.033390045,-0.300,0.221,0.891,20.79
1765930244.134917021,-0.095,-0.026,0.959,20.87
1765930244.236974001,-0.031,0.037,0.986,21.03
1765930244.336609125,-0.095,-0.098,0.961,21.03
1765930244.438557863,0.056,0.147,1.218,20.85
1765930244.539352179,-0.055,-0.051,0.999,20.77
1765930244.639636040,-0.078,-0.083,1.031,20.77
1765930244.740667820,0.010,0.033,1.058,20.81
1765930244.841615915,-0.103,-0.182,0.997,20.75
1765930244.942277908,-0.054,-0.029,0.999,20.75
1765930245.044056177,-0.067,-0.086,1.072,20.73
1765930245.144458055,-0.070,-0.021,1.027,20.71
1765930245.246058941,-0.101,-0.098,0.976,20.77
1765930245.346997023,-0.078,0.056,1.028,20.77
1765930245.448085070,-0.076,-0.081,1.021,20.75
1765930245.548581839,-0.225,0.302,0.827,20.91
1765930245.649464130,-0.060,0.039,1.001,20.91
1765930245.750764132,-0.053,-0.063,1.039,20.75
1765930245.851496935,-0.077,-0.036,1.007,20.83
1765930245.952995062,0.025,-0.033,1.222,20.83
1765930246.053524017,-0.040,-0.081,1.005,20.79
1765930246.155137062,-0.008,-0.079,1.066,20.85
1765930246.256121159,-0.076,-0.030,1.054,20.99
1765930246.357432127,-0.154,-0.234,0.909,20.99
1765930246.458240986,-0.089,-0.053,0.998,20.73
1765930246.558620930,-0.104,0.003,0.971,20.77
1765930246.659480095,-0.074,-0.013,0.998,20.77
1765930246.761295795,-0.049,0.009,1.006,20.81
1765930246.861325979,-0.047,-0.030,1.031,20.75
1765930246.963013887,-0.074,0.050,0.980,20.75
1765930247.063523054,-0.083,-0.080,0.985,20.87
1765930247.165317059,-0.053,-0.045,1.040,20.81
1765930247.266105175,-0.112,-0.102,0.967,20.81
1765930247.366116047,-0.060,-0.005,0.955,20.81
1765930247.467545033,-0.138,-0.370,1.140,20.89
1765930247.568875074,-0.098,-0.081,0.985,21.03
1765930247.670640230,-0.064,-0.044,0.977,21.03
1765930247.771193027,-0.077,-0.024,1.019,20.91
1765930247.871448040,-0.037,0.234,0.817,20.79
1765930247.972688913,-0.086,-0.025,1.005,20.79
1765930248.073414803,-0.096,-0.075,0.993,20.77
1765930248.174717903,-0.065,-0.056,1.009,20.73
1765930248.275729895,0.001,-0.001,1.171,20.73
1765930248.377536058,-0.049,-0.025,1.013,20.83
1765930248.478535891,-0.108,-0.082,0.993,20.77
1765930248.578974009,-0.046,-0.029,1.010,20.73
1765930248.680083036,-0.142,-0.169,0.890,20.73
1765930248.780901909,-0.000,0.089,0.973,20.79
1765930248.882290840,-0.068,-0.078,1.048,20.79
1765930248.982673883,-0.070,-0.066,1.036,20.79
1765930249.083484888,-0.125,-0.006,0.976,20.87
1765930249.185113192,-0.049,-0.038,1.110,20.83
1765930249.286422968,-0.076,0.001,1.007,20.83
1765930249.386306047,-0.079,-0.101,0.800,20.93
1765930249.487571001,-0.022,-0.029,1.024,20.85
1765930249.588927031,-0.065,-0.035,0.968,20.77
1765930249.690128803,-0.081,-0.095,1.008,20.77
1765930249.791071892,-0.163,-0.269,1.162,20.81
1765930249.891566992,-0.066,-0.057,0.963,20.75
1765930249.993321896,-0.092,-0.096,1.027,20.75
1765930250.093954086,-0.109,-0.051,0.923,20.77
1765930250.194488049,-0.079,-0.144,0.897,20.67
1765930250.296314001,-0.061,-0.041,1.015,20.67
1765930250.396418095,-0.114,-0.142,0.900,20.81
1765930250.497483969,-0.066,-0.010,1.026,20.81
1765930250.599025965,-0.080,0.113,0.963,20.81
1765930250.699631214,-0.049,-0.013,1.009,20.81
1765930250.800762177,-0.083,-0.016,0.988,20.75
1765930250.902896166,-0.075,-0.083,1.021,20.79
1765930251.002499104,-0.052,-0.076,1.002,20.79
1765930251.104379892,-0.119,-0.031,0.995,20.95
1765930251.205104828,-0.063,-0.058,1.059,20.87
